,essay,token,lemma,sentence,index,start,pos,sentiment,paragraph,docPosition,sentPosition,isPunc,followsPunc,precedesPunc,followsLCA,precedesLCA,followsLCAPath,precedesLCAPath,head,uppermost,uppermost_child,right_sibling,right_sibling_head,probability,IOB
220,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,is,be,0,10,1244,VBZ,Neutral,2,Body,Middle,False,False,False,VP,S,0.23076923076923078,0.15384615384615385,is-10,ROOT,S,S,is,0.11534865659079704,Arg-I
221,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,that,that,0,11,1247,IN,Neutral,2,Body,Middle,False,False,False,SBAR,VP,0.3076923076923077,0.23076923076923078,become-14,IN,that,that,become,0.11534865659079704,Arg-I
222,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,how,how,0,12,1252,WRB,Neutral,2,Body,Middle,False,False,False,SBAR,SBAR,0.38461538461538464,0.3076923076923077,become-14,WHADVP,WRB,WRB,become,0.11534865659079704,Arg-I
223,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,to,to,0,13,1256,TO,Neutral,2,Body,Middle,False,False,False,VP,SBAR,0.5384615384615384,0.38461538461538464,become-14,TO,to,to,gain,0.11534865659079704,Arg-I
224,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,become,become,0,14,1259,VB,Neutral,2,Body,Middle,False,False,False,VP,VP,0.6153846153846154,0.5384615384615384,is-10,SBAR,IN,SBAR,gain,0.11534865659079704,Arg-I
225,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,more,more,0,15,1266,RBR,Neutral,2,Body,Middle,False,False,False,NP,VP,0.6923076923076923,0.6153846153846154,excellence-16,RBR,more,more,excellence,0.11534865659079704,Arg-I
226,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,excellence,excellence,0,16,1271,NN,Neutral,2,Body,Middle,False,False,False,VP,NP,0.5384615384615384,0.6923076923076923,become-14,NP,RBR,NN,gain,0.11534865659079704,Arg-I
227,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,to,to,0,17,1282,TO,Neutral,2,Body,Middle,False,False,False,VP,VP,0.5384615384615384,0.5384615384615384,gain-18,TO,to,to,gain,0.11534865659079704,Arg-I
228,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,gain,gain,0,18,1285,VB,Neutral,2,Body,Middle,False,False,False,S,VP,0.15384615384615385,0.5384615384615384,become-14,S,VP,VP,gain,0.11534865659079704,Arg-I
229,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,0,19,1290,DT,Neutral,2,Body,Middle,False,False,False,S,S,0.15384615384615385,0.15384615384615385,victory-20,PP,IN,NP,gain,0.11534865659079704,Arg-I
230,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,victory,victory,0,20,1294,NN,Neutral,2,Body,Middle,False,False,True,S,S,0.15384615384615385,0.15384615384615385,gain-18,NP,DT,NN,gain,0.11534865659079704,Arg-I
231,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,.,.,0,21,1301,.,Neutral,2,Body,Last,True,False,False,,S,-1.0,0.15384615384615385,is-10,.,.,.,is,0.11534865659079704,O
232,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,Hence,hence,1,1,1303,RB,Positive,2,Body,First,False,True,False,S,,0.2,-1.0,said-5,ADVP,RB,RB,said,0.23787923555186608,O
233,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,it,it,1,2,1309,PRP,Positive,2,Body,Middle,False,False,False,S,S,0.2,0.2,said-5,NP,PRP,PRP,said,0.023969676496730506,O
234,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,is,be,1,3,1312,VBZ,Positive,2,Body,Middle,False,False,False,VP,S,0.3,0.2,said-5,VBZ,is,is,said,0.013305312577301626,O
235,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,always,always,1,4,1315,RB,Positive,2,Body,Middle,False,False,False,VP,VP,0.3,0.3,said-5,ADVP,RB,RB,said,0.013305312577301626,O
236,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,said,say,1,5,1322,VBN,Positive,2,Body,Middle,False,False,False,VP,VP,0.4,0.3,said-5,ROOT,S,S,said,0.013305312577301626,O
237,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,that,that,1,6,1327,IN,Positive,2,Body,Middle,False,False,False,SBAR,VP,0.5,0.4,makes-8,IN,that,that,makes,0.013305312577301626,O
238,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,competition,competition,1,7,1332,NN,Positive,2,Body,Middle,False,False,False,S,SBAR,0.6,0.5,makes-8,NP,NN,NN,effective,0.013305312577301626,Arg-B
239,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,makes,make,1,8,1344,VBZ,Positive,2,Body,Middle,False,False,False,VP,S,0.7,0.6,said-5,SBAR,IN,S,said,0.0476733683405093,Arg-I
240,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,1,9,1350,DT,Positive,2,Body,Middle,False,False,False,NP,VP,0.9,0.7,society-10,DT,the,the,society,0.14984525969388995,Arg-I
241,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,society,society,1,10,1354,NN,Positive,2,Body,Middle,False,False,False,S,NP,0.8,0.9,effective-12,NP,DT,NN,effective,0.11534865659079704,Arg-I
242,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,more,more,1,11,1362,RBR,Positive,2,Body,Middle,False,False,False,ADJP,S,0.9,0.8,effective-12,RBR,more,more,effective,0.11534865659079704,Arg-I
243,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,effective,effective,1,12,1367,JJ,Positive,2,Body,Middle,False,False,True,S,ADJP,0.2,0.9,makes-8,S,NP,ADJP,makes,0.11534865659079704,Arg-I
244,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,.,.,1,13,1376,.,Positive,2,Body,Last,True,False,False,,S,-1.0,0.2,said-5,.,.,.,said,0.11534865659079704,O
245,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,However,however,2,1,1378,RB,Negative,2,Body,First,False,True,True,S,,0.16666666666666666,-1.0,find-18,ADVP,RB,RB,find,0.23787923555186608,O
246,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,",",",",2,2,1385,",",Negative,2,Body,Middle,True,False,False,S,S,0.16666666666666666,0.16666666666666666,find-18,",",",",",",find,0.023969676496730506,O
247,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,when,when,2,3,1387,WRB,Negative,2,Body,Middle,False,True,False,SBAR,S,0.25,0.16666666666666666,consider-5,WHADVP,WRB,WRB,win,0.013305312577301626,Arg-B
248,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,we,we,2,4,1392,PRP,Negative,2,Body,Middle,False,False,False,S,SBAR,0.3333333333333333,0.25,consider-5,NP,PRP,PRP,need,0.0476733683405093,Arg-I
249,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,consider,consider,2,5,1395,VBP,Negative,2,Body,Middle,False,False,False,VP,S,0.4166666666666667,0.3333333333333333,find-18,SBAR,WHADVP,S,find,0.14984525969388995,Arg-I
250,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,about,about,2,6,1404,IN,Negative,2,Body,Middle,False,False,False,PP,VP,0.5,0.4166666666666667,question-8,IN,about,about,question,0.11534865659079704,Arg-I
251,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,2,7,1410,DT,Negative,2,Body,Middle,False,False,False,NP,PP,0.5833333333333334,0.5,question-8,DT,the,the,cooperation,0.11534865659079704,Arg-I
252,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,question,question,2,8,1414,NN,Negative,2,Body,Middle,False,False,False,VP,NP,0.4166666666666667,0.5833333333333334,consider-5,PP,IN,NP,need,0.11534865659079704,Arg-I
253,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,that,that,2,9,1423,IN,Negative,2,Body,Middle,False,False,False,SBAR,VP,0.5,0.4166666666666667,win-12,IN,that,that,need,0.11534865659079704,Arg-I
254,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,how,how,2,10,1428,WRB,Negative,2,Body,Middle,False,False,False,SBAR,SBAR,0.5833333333333334,0.5,win-12,WHADVP,WRB,WRB,win,0.11534865659079704,Arg-I
255,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,to,to,2,11,1432,TO,Negative,2,Body,Middle,False,False,False,VP,SBAR,0.75,0.5833333333333334,win-12,TO,to,to,win,0.11534865659079704,Arg-I
256,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,win,win,2,12,1435,VB,Negative,2,Body,Middle,False,False,False,VP,VP,0.4166666666666667,0.75,consider-5,SBAR,IN,SBAR,need,0.11534865659079704,Arg-I
257,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,2,13,1439,DT,Negative,2,Body,Middle,False,False,False,VP,VP,0.4166666666666667,0.4166666666666667,game-14,PP,IN,NP,need,0.11534865659079704,Arg-I
258,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,game,game,2,14,1443,NN,Negative,2,Body,Middle,False,False,True,S,VP,0.16666666666666666,0.4166666666666667,win-12,NP,DT,NN,need,0.11534865659079704,Arg-I
259,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,",",",",2,15,1447,",",Negative,2,Body,Middle,True,False,False,S,S,0.16666666666666666,0.16666666666666666,find-18,",",",",",",find,0.11534865659079704,Arg-I
260,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,we,we,2,16,1449,PRP,Negative,2,Body,Middle,False,True,False,S,S,0.16666666666666666,0.16666666666666666,find-18,SBAR,WHADVP,S,find,0.11534865659079704,Arg-I
261,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,always,always,2,17,1452,RB,Negative,2,Body,Middle,False,False,False,S,S,0.16666666666666666,0.16666666666666666,find-18,ADVP,RB,RB,find,0.11534865659079704,Arg-I
262,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,find,find,2,18,1459,VBP,Negative,2,Body,Middle,False,False,False,S,S,0.16666666666666666,0.16666666666666666,find-18,ROOT,S,S,find,0.11534865659079704,Arg-I
263,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,that,that,2,19,1464,IN,Negative,2,Body,Middle,False,False,False,S,S,0.3333333333333333,0.16666666666666666,need-21,SBAR,WHADVP,S,find,0.11534865659079704,Arg-I
264,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,we,we,2,20,1469,PRP,Negative,2,Body,Middle,False,False,False,S,S,0.16666666666666666,0.3333333333333333,need-21,SBAR,WHADVP,S,find,0.11534865659079704,Arg-I
265,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,need,need,2,21,1472,VBP,Negative,2,Body,Middle,False,False,False,S,S,0.16666666666666666,0.16666666666666666,find-18,SBAR,IN,S,find,0.11534865659079704,Arg-I
266,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,2,22,1477,DT,Negative,2,Body,Middle,False,False,False,S,S,0.16666666666666666,0.16666666666666666,cooperation-23,SBAR,WHADVP,S,find,0.11534865659079704,Arg-I
267,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,cooperation,cooperation,2,23,1481,NN,Negative,2,Body,Middle,False,False,True,S,S,0.16666666666666666,0.16666666666666666,need-21,NP,DT,NN,need,0.11534865659079704,Arg-I
268,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,.,.,2,24,1492,.,Negative,2,Body,Last,True,False,False,,S,-1.0,0.16666666666666666,find-18,.,.,.,find,0.11534865659079704,O
269,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,The,the,3,1,1494,DT,Positive,2,Body,First,False,True,False,ADJP,,0.375,-1.0,greater-2,DT,The,The,greater,0.23787923555186608,O
270,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,greater,great,3,2,1498,JJR,Positive,2,Body,Middle,False,False,False,ADJP,ADJP,0.375,0.375,greater-2,ROOT,FRAG,FRAG,greater,0.023969676496730506,O
271,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,our,we,3,3,1506,PRP$,Positive,2,Body,Middle,False,False,False,NP,ADJP,0.75,0.375,goal-4,PRP$,our,our,goal,0.013305312577301626,O
272,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,goal,goal,3,4,1510,NN,Positive,2,Body,Middle,False,False,False,S,NP,0.625,0.75,competition-9,NP,PRP$,NN,greater,0.013305312577301626,O
273,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,is,be,3,5,1515,VBZ,Positive,2,Body,Middle,False,False,True,VP,S,0.75,0.625,competition-9,VBZ,is,is,competition,0.013305312577301626,O
274,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,",",",",3,6,1517,",",Positive,2,Body,Middle,True,False,False,VP,VP,0.75,0.75,competition-9,",",",",",",competition,0.013305312577301626,O
275,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,3,7,1519,DT,Positive,2,Body,Middle,False,True,False,NP,VP,0.875,0.75,competition-9,DT,the,the,competition,0.013305312577301626,O
276,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,more,more,3,8,1523,JJR,Positive,2,Body,Middle,False,False,False,NP,NP,0.875,0.875,competition-9,JJR,more,more,competition,0.013305312577301626,O
277,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,competition,competition,3,9,1528,NN,Positive,2,Body,Middle,False,False,False,FRAG,NP,0.25,0.875,greater-2,SBAR,S,S,greater,0.013305312577301626,O
278,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,we,we,3,10,1540,PRP,Positive,2,Body,Middle,False,False,False,S,FRAG,0.375,0.25,need-11,NP,PRP,PRP,need,0.013305312577301626,O
279,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,need,need,3,11,1543,VBP,Positive,2,Body,Middle,False,False,True,FRAG,S,0.25,0.375,greater-2,S,NP,VP,greater,0.013305312577301626,O
280,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,.,.,3,12,1547,.,Positive,2,Body,Last,True,False,False,,FRAG,-1.0,0.25,greater-2,.,.,.,greater,0.013305312577301626,O
281,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,Take,take,4,1,1549,VB,Neutral,2,Body,First,False,True,False,VP,,0.15384615384615385,-1.0,hard-15,S,VP,VP,charge,0.013305312577301626,Arg-B
282,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,Olympic,Olympic,4,2,1554,JJ,Neutral,2,Body,Middle,False,False,False,NP,VP,0.23076923076923078,0.15384615384615385,games-3,JJ,Olympic,Olympic,games,0.0476733683405093,Arg-I
283,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,games,game,4,3,1562,NNS,Neutral,2,Body,Middle,False,False,False,NP,NP,0.19230769230769232,0.23076923076923078,Take-1,NP,NP,SBAR,charge,0.14984525969388995,Arg-I
284,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,which,which,4,4,1568,WDT,Neutral,2,Body,Middle,False,False,False,SBAR,NP,0.23076923076923078,0.19230769230769232,form-7,WHNP,WDT,WDT,form,0.11534865659079704,Arg-I
285,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,is,be,4,5,1574,VBZ,Neutral,2,Body,Middle,False,False,False,VP,SBAR,0.3076923076923077,0.23076923076923078,form-7,VBZ,is,is,hard,0.11534865659079704,Arg-I
286,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,a,a,4,6,1577,DT,Neutral,2,Body,Middle,False,False,False,NP,VP,0.38461538461538464,0.3076923076923077,form-7,DT,a,a,form,0.11534865659079704,Arg-I
287,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,form,form,4,7,1579,NN,Neutral,2,Body,Middle,False,False,False,NP,NP,0.34615384615384615,0.38461538461538464,games-3,SBAR,WHNP,S,hard,0.11534865659079704,Arg-I
288,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,of,of,4,8,1584,IN,Neutral,2,Body,Middle,False,False,False,PP,NP,0.38461538461538464,0.34615384615384615,competition-9,IN,of,of,care,0.11534865659079704,Arg-I
289,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,competition,competition,4,9,1587,NN,Neutral,2,Body,Middle,False,False,False,NP,PP,0.4230769230769231,0.38461538461538464,form-7,PP,IN,NP,charge,0.11534865659079704,Arg-I
290,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,for,for,4,10,1599,IN,Neutral,2,Body,Middle,False,False,False,PP,NP,0.46153846153846156,0.4230769230769231,instance-11,IN,for,for,instance,0.11534865659079704,Arg-I
291,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,instance,instance,4,11,1603,NN,Neutral,2,Body,Middle,False,False,True,S,PP,0.07692307692307693,0.46153846153846156,competition-9,PP,IN,NP,charge,0.11534865659079704,Arg-I
292,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,",",",",4,12,1611,",",Neutral,2,Body,Middle,True,False,False,S,S,0.07692307692307693,0.07692307692307693,hard-15,",",",",",",help,0.11534865659079704,Arg-I
293,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,it,it,4,13,1613,PRP,Neutral,2,Body,Middle,False,True,False,S,S,0.07692307692307693,0.07692307692307693,hard-15,NP,PRP,PRP,hard,0.11534865659079704,Arg-I
294,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,is,be,4,14,1616,VBZ,Neutral,2,Body,Middle,False,False,False,S,S,0.07692307692307693,0.07692307692307693,hard-15,S,VP,VP,charge,0.11534865659079704,Arg-I
295,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,hard,hard,4,15,1619,JJ,Neutral,2,Body,Middle,False,False,False,ADJP,S,0.15384615384615385,0.07692307692307693,hard-15,ROOT,S,S,hard,0.11534865659079704,Arg-I
296,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,to,to,4,16,1624,TO,Neutral,2,Body,Middle,False,False,False,VP,ADJP,0.23076923076923078,0.15384615384615385,imagine-17,TO,to,to,imagine,0.11534865659079704,Arg-I
297,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,imagine,imagine,4,17,1627,VB,Neutral,2,Body,Middle,False,False,False,VP,VP,0.2692307692307692,0.23076923076923078,hard-15,S,VP,VP,charge,0.11534865659079704,Arg-I
298,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,how,how,4,18,1635,WRB,Neutral,2,Body,Middle,False,False,False,SBAR,VP,0.3076923076923077,0.2692307692307692,win-22,WHADVP,WRB,WRB,win,0.11534865659079704,Arg-I
299,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,an,a,4,19,1639,DT,Neutral,2,Body,Middle,False,False,False,NP,SBAR,0.38461538461538464,0.3076923076923077,athlete-20,DT,an,an,athlete,0.11534865659079704,Arg-I
300,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,athlete,athlete,4,20,1642,NN,Neutral,2,Body,Middle,False,False,False,S,NP,0.34615384615384615,0.38461538461538464,win-22,NP,DT,NN,charge,0.11534865659079704,Arg-I
301,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,could,could,4,21,1650,MD,Neutral,2,Body,Middle,False,False,False,VP,S,0.38461538461538464,0.34615384615384615,win-22,MD,could,could,win,0.11534865659079704,Arg-I
302,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,win,win,4,22,1656,VB,Neutral,2,Body,Middle,False,False,False,VP,VP,0.4230769230769231,0.38461538461538464,imagine-17,SBAR,WHADVP,S,hard,0.11534865659079704,Arg-I
303,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,4,23,1660,DT,Neutral,2,Body,Middle,False,False,False,NP,VP,0.46153846153846156,0.4230769230769231,game-24,DT,the,the,care,0.11534865659079704,Arg-I
304,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,game,game,4,24,1664,NN,Neutral,2,Body,Middle,False,False,False,VP,NP,0.4230769230769231,0.46153846153846156,win-22,NP,DT,NN,charge,0.11534865659079704,Arg-I
305,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,without,without,4,25,1669,IN,Neutral,2,Body,Middle,False,False,False,VP,VP,0.4230769230769231,0.4230769230769231,training-27,IN,without,without,training,0.11534865659079704,Arg-I
306,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,4,26,1677,DT,Neutral,2,Body,Middle,False,False,False,VP,VP,0.4230769230769231,0.4230769230769231,training-27,NP,DT,NN,charge,0.11534865659079704,Arg-I
307,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,training,training,4,27,1681,NN,Neutral,2,Body,Middle,False,False,False,S,VP,0.07692307692307693,0.4230769230769231,win-22,PP,IN,NP,charge,0.11534865659079704,Arg-I
308,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,of,of,4,28,1690,IN,Neutral,2,Body,Middle,False,False,False,S,S,0.07692307692307693,0.07692307692307693,coach-32,S,VP,VP,charge,0.11534865659079704,Arg-I
309,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,his,he,4,29,1693,PRP$,Neutral,2,Body,Middle,False,False,False,NP,S,0.6153846153846154,0.07692307692307693,coach-32,PRP$,his,his,diet,0.11534865659079704,Arg-I
310,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,or,or,4,30,1697,CC,Neutral,2,Body,Middle,False,False,False,NP,NP,0.6153846153846154,0.6153846153846154,her-31,CC,or,or,her,0.11534865659079704,Arg-I
311,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,her,she,4,31,1700,PRP$,Neutral,2,Body,Middle,False,False,False,NP,NP,0.6153846153846154,0.6153846153846154,his-29,her,,,,0.11534865659079704,Arg-I
312,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,coach,coach,4,32,1704,NN,Neutral,2,Body,Middle,False,False,True,S,NP,0.07692307692307693,0.6153846153846154,training-27,PP,IN,NP,charge,0.11534865659079704,Arg-I
313,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,",",",",4,33,1709,",",Neutral,2,Body,Middle,True,False,False,S,S,0.07692307692307693,0.07692307692307693,training-27,",",",",",",help,0.11534865659079704,Arg-I
314,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,and,and,4,34,1711,CC,Neutral,2,Body,Middle,False,True,False,VP,S,0.4230769230769231,0.07692307692307693,help-36,CC,and,and,those,0.11534865659079704,Arg-I
315,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,4,35,1715,DT,Neutral,2,Body,Middle,False,False,False,VP,VP,0.4230769230769231,0.4230769230769231,help-36,NP,DT,NN,charge,0.11534865659079704,Arg-I
316,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,help,help,4,36,1719,NN,Neutral,2,Body,Middle,False,False,False,S,VP,0.07692307692307693,0.4230769230769231,training-27,NP,,,,0.11534865659079704,Arg-I
317,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,of,of,4,37,1724,IN,Neutral,2,Body,Middle,False,False,False,S,S,0.07692307692307693,0.07692307692307693,staffs-40,S,VP,VP,charge,0.11534865659079704,Arg-I
318,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,other,other,4,38,1727,JJ,Neutral,2,Body,Middle,False,False,False,JJ,S,0.7307692307692307,0.07692307692307693,staffs-40,JJ,,,,0.11534865659079704,Arg-I
319,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,professional,professional,4,39,1733,JJ,Neutral,2,Body,Middle,False,False,False,NP,JJ,0.6923076923076923,0.7307692307692307,staffs-40,JJ,,,,0.11534865659079704,Arg-I
320,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,staffs,staff,4,40,1746,NNS,Neutral,2,Body,Middle,False,False,False,NP,NP,0.6538461538461539,0.6923076923076923,help-36,PP,,,,0.11534865659079704,Arg-I
321,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,such,such,4,41,1753,JJ,Neutral,2,Body,Middle,False,False,False,PP,NP,0.6923076923076923,0.6538461538461539,people-44,JJ,,,,0.11534865659079704,Arg-I
322,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,as,as,4,42,1758,IN,Neutral,2,Body,Middle,False,False,False,VP,PP,0.4230769230769231,0.6923076923076923,such-41,IN,,,,0.11534865659079704,Arg-I
323,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,the,the,4,43,1761,DT,Neutral,2,Body,Middle,False,False,False,VP,VP,0.4230769230769231,0.4230769230769231,people-44,NP,DT,NN,charge,0.11534865659079704,Arg-I
324,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,people,person,4,44,1765,NNS,Neutral,2,Body,Middle,False,False,False,NP,VP,0.7307692307692307,0.4230769230769231,staffs-40,PP,,,,0.11534865659079704,Arg-I
325,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,who,who,4,45,1772,WP,Neutral,2,Body,Middle,False,False,False,SBAR,NP,0.7692307692307693,0.7307692307692307,take-46,WHNP,,,,0.11534865659079704,Arg-I
326,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,take,take,4,46,1776,VBP,Neutral,2,Body,Middle,False,False,False,VP,SBAR,0.8461538461538461,0.7692307692307693,people-44,SBAR,,,,0.11534865659079704,Arg-I
327,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,care,care,4,47,1781,NN,Neutral,2,Body,Middle,False,False,False,S,VP,0.07692307692307693,0.8461538461538461,take-46,NP,,,,0.11534865659079704,Arg-I
328,../data/ArgumentAnnotatedEssays-2.0 2/data/brat-project-final/essay001.txt,of,of,4,48,1786,IN,Neutral,2,Body,Middle,False,False,False,S,S,0.07692307692307693,0.07692307692307693,diet-50,S,VP,VP,charge,0.11534865659079704,Arg-I
